,fid,objectId,cam,objectClass,type,centerPoint_x,centerPoint_y,centerPoint_z,size_x,size_y,size_z,points,roll,pitch,yaw
2397,54,27,lidar,Car,Car,-14.07358,-12.75399,1.18063,4.095123536793489,1.748026106097961,1.66534,"[[-15.06456819529831, -10.78624238566233, 0.288638914258153], [-15.09044307844811, -10.74934883086954, 1.953369124123024], [-13.32038049276617, -10.67310867569979, 0.3132415483812264], [-13.34625537591598, -10.636215120907, 1.977971758246097], [-14.80089506419119, -14.8717724962864, 0.3832802198087025], [-14.82676994734099, -14.8348789414936, 2.048010429673573], [-13.05670736165905, -14.75863878632385, 0.4078828539317758], [-13.08258224480886, -14.72174523153106, 2.072613063796646]]",-0.0140787316314958,0.02311279517156698,1.635244350309833
2398,54,18,lidar,Car,Car,6.65399,1.61736,0.91397,4.612604379415171,2.084702199428014,1.654711781126852,"[[4.477542517680572, 0.3267849955447605, 0.0847904391163405], [4.454014978763312, 0.364507232291873, 1.738904874809135], [4.265696529805082, 2.400086131784362, 0.03449907913636905], [4.242178978644455, 2.437808841567514, 1.688613659585385], [9.065791902176658, 0.7969133743945859, 0.1393242888916937], [9.04227435101603, 0.8346360841777376, 1.79343886934071], [8.853955902057802, 2.870214983670227, 0.08903307366794357], [8.830428363140543, 2.907937220417339, 1.743147509360738]]",0.02412881746690733,0.01182385184850959,-3.039486459018506
2399,54,12,lidar,Car,Car,-6.06652,27.39327,0.29825,3.331830000000002,1.5457400000000012,1.728,"[[-6.903259455417938, 29.00121185115411, -0.6147091797731762], [-6.930107905634029, 29.03949356100432, 1.112658086158403], [-5.359411961768415, 29.07433092388248, -0.5923336316137999], [-5.386260411984505, 29.11261263373268, 1.135033634317779], [-6.746778082329203, 25.67393027215935, -0.538538169156521], [-6.773626532545293, 25.71221198200955, 1.188829096775058], [-5.20293058867968, 25.74704934488771, -0.5161626209971447], [-5.229779038895771, 25.78533105473792, 1.211204644934434]]",-0.0144799124752981,0.02286360569129756,1.617791494967449
2400,54,19,lidar,Car,Car,7.76015,-5.11661,0.92952,3.912179882431279,1.867328142266379,1.47282,"[[8.660258218278786, -7.109022609993334, 0.2509905455875729], [8.637374575658844, -7.076394098476213, 1.723271249643909], [6.793641619823756, -7.067066627052513, 0.2210479209925215], [6.770757977203811, -7.034438115535392, 1.693328625048857], [8.74953382365007, -3.198791127833272, 0.1657200658778392], [8.726650181030127, -3.166162616316152, 1.638000769934175], [6.882917225195039, -3.15683514489245, 0.1357774412827878], [6.860033582575094, -3.124206633375331, 1.608058145339124]]",0.0160395135562875,-0.02179792395796636,-1.593621420566002
2401,54,21,lidar,Car,Car,13.36364,-3.42618,1.05314,4.127204555555735,1.90812431004901,1.58792,"[[14.31884530855943, -5.511626361340159, 0.3199566053419912], [14.29417332298817, -5.476447951209754, 1.907295163743654], [12.41097878005509, -5.50205016107877, 0.2900904304717929], [12.38630679448383, -5.466871750948364, 1.877428988873456], [14.34097984702691, -1.385486702931005, 0.2288576212092286], [14.31630786145565, -1.350308292800598, 1.816196179610891], [12.43311331852257, -1.375910502669615, 0.1989914463390304], [12.40844133295132, -1.340732092539209, 1.786330004740693]]",0.01565656490732132,-0.02207459387807109,-1.576160981495323
2402,54,15,lidar,Car,Car,7.66919,8.19278,0.91503,4.996038976729464,2.000001689249288,2.00358,"[[6.400622591196785, 10.53403070274533, -0.1587282075627822], [6.369492372513942, 10.57841754778103, 1.844118150466844], [8.38675771019952, 10.76772709108307, -0.1330368833094801], [8.355627491516676, 10.81211393611876, 1.869809474720146], [6.982756334093229, 5.573449225839424, -0.03974428697097575], [6.951626115410384, 5.617836070875118, 1.96310207105865], [8.968891453095965, 5.807145614177161, -0.01405296271767371], [8.937761234413124, 5.851532459212854, 1.988793395311952]]",-0.01284966549791097,0.02381789700283284,1.68761479172148
2403,54,2,lidar,Car,Car,-10.32583,-5.18356,0.88957,4.287290000011663,1.927390000025939,1.56404,"[[-9.250493934900087, -7.296020524144241, 0.1707892008257614], [-9.274794889805165, -7.261371145976348, 1.734256503260731], [-11.17552463006947, -7.387183030961351, 0.1428888028623206], [-11.19982558497454, -7.352533652793456, 1.70635610529729], [-9.45183906611099, -3.014582810670224, 0.07277497746996023], [-9.47614002101607, -2.979933432502332, 1.636242279904929], [-11.37686976128037, -3.105745317487332, 0.04487457950651942], [-11.40117071618545, -3.071095939319439, 1.608341881941489]]",0.01448002464107598,-0.02286354600474248,-1.523804919457033
2404,54,24,lidar,Car,Car,12.63102,-25.46019,1.33558,4.757629663603502,1.999991713607834,1.78743,"[[13.91515146442811, -27.72506734200773, 0.5116859004674935], [13.88737963261691, -27.6854690337684, 2.298461405180504], [11.92902680283794, -27.958773243658, 0.4859949495865505], [11.90125497102674, -27.91917493541867, 2.272770454299561], [13.36077768203403, -23.00121546687199, 0.3983798261790786], [13.33300585022283, -22.96161715863266, 2.185155330892089], [11.37465255078793, -23.23491138217369, 0.3726886466819981], [11.34688071897673, -23.19531307393436, 2.159464151395009]]",0.01284963442254146,-0.02381793832404838,-1.453975598280161
2405,54,8,lidar,Car,Car,-10.59596,7.6302,0.68645,3.830560000000001,1.6686399999999995,1.48922,"[[-11.5076415294743, 9.486907252756774, -0.1137500376497003], [-11.53077998377453, 9.519899086057196, 1.374924661291634], [-9.841044506816326, 9.565839938407315, -0.08959543552989899], [-9.86418296111656, 9.598831771707735, 1.399079263411436], [-11.32773700598457, 5.661576511021996, -0.02617725439613244], [-11.35087546028481, 5.694568344322416, 1.462497444545202], [-9.661139983326597, 5.740509196672535, -0.002022652276331098], [-9.68427843762683, 5.773501029972956, 1.486652046665004]]",-0.01447991247529868,0.0228636056913006,1.61779149496745
2406,54,16,lidar,Car,Car,12.79364,7.96218,0.75986,4.344974858799531,1.907720432872698,1.66388,"[[11.57064247440487, 9.968084330771395, -0.1358438464701354], [11.54479027570953, 10.00494554106397, 1.527426897996436], [13.46096623243599, 10.22403594207489, -0.1121349347650777], [13.43511403374065, 10.26089715236747, 1.551135809701494], [12.15216657119865, 5.663467140731663, -0.03140680484873404], [12.12631437250331, 5.700328351024236, 1.631863939617838], [14.04249032922977, 5.919418752035162, -0.00769789314367637], [14.01663813053443, 5.956279962327734, 1.655572851322896]]",-0.01243182040417502,0.02403858411331362,1.705078228896492
2407,54,0,lidar,Car,Car,-1.93088,-5.03553,0.80755,4.165870316488499,1.91203994205142,1.49849437336281,"[[-0.7628388559315187, -7.007173531801322, 0.05771397023338366], [-0.7816555226942478, -7.018708731409611, 1.556045795705277], [-2.665221705500559, -7.197419383097928, 0.0323614608899586], [-2.684038372263287, -7.20895458270622, 1.530693286361852], [-1.177720158824694, -2.862099781620153, 0.08440861143157123], [-1.196536825587423, -2.873634981228445, 1.582740436903465], [-3.080103008393734, -3.052345632916762, 0.05905610208814616], [-3.098919675156463, -3.063880832525053, 1.55738792756004]]",0.01326159642425307,0.006408075958137979,-1.471038577609073
2408,54,36,lidar,Pedestrian,,7.08674,-21.72284,1.49834,0.8808962522908118,1.148566947330455,1.90996,"[[6.875484062264508, -21.05673270240106, 0.5249646216810107], [6.845808445380986, -21.0144198930576, 2.434225260129321], [7.824114547846333, -21.70361796611844, 0.5540453697815153], [7.794438930962811, -21.66130515677498, 2.463306008229825], [6.379044354202506, -21.78436935726271, 0.5333742626398845], [6.349368737318985, -21.74205654791925, 2.442634901088194], [7.32767483978433, -22.43125462098009, 0.5624550107403891], [7.297999222900808, -22.38894181163663, 2.471715649188698]]",-0.02532299476876977,0.009546811417971892,0.9720716585841275
2409,54,30,lidar,Pedestrian,,0.081,-8.663,1.04385,0.8616888870700367,0.9457789685227725,1.85689,"[[0.6216607217269111, -9.046966415602428, 0.1319816432681436], [0.5928096692258943, -9.005829306688218, 1.988191714122131], [-0.3154943587711337, -9.1738523964934, 0.120227484428025], [-0.3443454112721505, -9.132715287579195, 1.976437555282012], [0.5063369343814417, -8.193280767784637, 0.1112698861670684], [0.4774858818804249, -8.152143658870425, 1.967479957021056], [-0.4308181461166031, -8.320166748675609, 0.09951572732694981], [-0.4596691986176198, -8.279029639761399, 1.955725798180937]]",0.01243193483526824,-0.02403856109778827,-1.436519284069124
2410,54,32,lidar,Shopping Cart,,0.42514,-16.72107,0.83345,1.039717770262675,0.9935767902885011,1.1614078865756,"[[0.8815089472256535, -17.29155421889807, 0.2672872061765156], [0.8619835269196151, -17.27732590463242, 1.428443798688926], [-0.1076849101093941, -17.20002321983442, 0.2495335496229753], [-0.1272103304154323, -17.18579490556878, 1.410690142135385], [0.9774967920524934, -16.25632609449336, 0.2562103389743728], [0.9579818291590213, -16.24210729354025, 1.417367304859142], [-0.0116965956266201, -16.1648050817783, 0.2384569110369704], [-0.03121202817602644, -16.15057629447661, 1.399613648305602]]",0.01786908706989113,-0.0106480018525097,-1.663249644811874
2411,54,23,lidar,Car,Car,13.20803,-11.95179,1.22162,4.757618292854104,1.999991713607834,1.70017,"[[11.95099494193003, -9.725549104632247, 0.3023444243670925], [11.92457889470555, -9.687883934125285, 2.001891880685896], [13.93712007317613, -9.49185318933055, 0.3280356038641732], [13.91070402595166, -9.45418801882359, 2.027583060182977], [12.50534874881084, -14.44940192584006, 0.4156502091430647], [12.47893270158637, -14.41173675533311, 2.115197665461868], [14.49147388005694, -14.21570601053837, 0.4413413886401453], [14.46505783283247, -14.17804084003141, 2.140888844958949]]",-0.01284965927665902,0.023817897920432,1.6876150314592
2412,54,43,lidar,Car,Car,-5.7648,7.75023,0.94442,5.000000000000002,2.0,2.16145,"[[-6.864195292269486, 10.17557552956524, -0.2075343689961488], [-6.897778384121088, 10.22345978984055, 1.95312418247828], [-4.866643965850395, 10.27018273741179, -0.1785831247256036], [-4.900227057701998, 10.3180669976871, 1.982075426748825], [-6.629367325223246, 5.182401239468254, -0.09322630013210817], [-6.662950417074849, 5.230285499743561, 2.06743225134232], [-4.631815998804156, 5.27700844731481, -0.06427505586156293], [-4.665399090655758, 5.324892707590118, 2.096383495612865]]",-0.01447991247529919,0.02286360569129938,1.61779149496745
2413,54,10,lidar,Car,Car,-2.70508,14.16385,0.56921,4.422870000045217,2.0,1.5191,"[[-1.59062870762454, 11.98591920145647, -0.1250331189474374], [-1.614231416376428, 12.01957298932305, 1.393510638967298], [-3.588179564387696, 11.89130200726134, -0.1539841346018449], [-3.611782273139585, 11.92495579512791, 1.36455962331289], [-1.79837092760383, 16.40274042352406, -0.2261471255510822], [-1.821973636355719, 16.43639421139065, 1.292396632363653], [-3.79592225402292, 16.3081332156775, -0.2550983698216275], [-3.819524962774809, 16.34178700354408, 1.263445388093108]]",0.01447990223528834,-0.02286363013537189,-1.523798897016135
2414,54,40,lidar,Shopping Cart,,-12.9531,4.1859,0.55961,1.172005771700805,0.7993757214226614,1.1148,"[[-13.53250365706264, 3.776911036674576, 0.002059409656778483], [-13.54982463640344, 3.801608056432107, 1.116451208302915], [-13.52821656497732, 4.576079980886412, -0.01558504411186036], [-13.54553754431812, 4.600777000643943, 1.098806754534276], [-12.36066620875503, 3.771028425828014, 0.02040363582036651], [-12.37798718809583, 3.795725445585544, 1.134795434466504], [-12.35636912891308, 4.570197843075888, 0.00275932680794905], [-12.37369010825387, 4.594894862833417, 1.117151125454086]]",0.02207715445216701,0.01565282052676662,3.13656726950137
2415,54,37,lidar,Shopping Cart,,7.51545,-21.43371,1.0621,0.8344118868999894,0.7232520214282159,1.05809,"[[7.462042241586481, -20.89691687142907, 0.5201358598080256], [7.445602382391374, -20.87347619181367, 1.577838423702438], [8.057964028090863, -21.30634878895963, 0.5384720474345084], [8.041524168895757, -21.28290810934423, 1.596174611328921], [6.989384649601485, -21.58450375225775, 0.5280275675588234], [6.972944790406379, -21.56106307264236, 1.585730131453236], [7.585306436105867, -21.99393566978831, 0.5463637551853062], [7.568866576910762, -21.97049499017292, 1.604066319079719]]",-0.02535629020045622,0.009457968298349861,0.9685685003869846
2416,54,3,lidar,Car,Car,-13.15091,-5.94569,0.84945,4.006860100989304,1.759027746711233,1.49286,"[[-12.13273372928001, -7.904038194887001, 0.1619736374679253], [-12.15592873934343, -7.870965721873701, 1.654287003566662], [-13.8878990406447, -8.017881985115723, 0.1372161152079806], [-13.91109405070813, -7.984809512102423, 1.629529481306718], [-12.39072403224742, -3.906564762933109, 0.06937216179091443], [-12.41391904231085, -3.873492289919809, 1.561685527889652], [-14.14588934361211, -4.02040855316183, 0.04461463953096985], [-14.16908435367554, -3.987336080148531, 1.536928005629707]]",0.01407876698088192,-0.02311276495447091,-1.50634883521995
2417,54,14,lidar,Car,Car,6.80513,33.5248,0.34213,4.379040000045671,2.417200000000002,1.64742,"[[8.127891761082793, 31.377197072831, -0.4137291420538039], [8.102295306305598, 31.41369363211424, 1.233087629497702], [5.713651227972679, 31.26285480142765, -0.448719615879185], [5.688054773195486, 31.29935136071088, 1.198097155672321], [7.922207573406697, 35.75025811542017, -0.5138413527419243], [7.896611118629503, 35.7867546747034, 1.132975418809582], [5.507967040296584, 35.63591584401683, -0.5488318265673054], [5.48237058551939, 35.67241240330006, 1.097984944984201]]",0.01447990213279537,-0.02286363038003085,-1.523798874379573
2418,55,39,lidar,Pedestrian,,-12.25161,4.18241,0.9031,0.8517904590332078,0.8096100000000003,1.800000036,"[[-12.66187042104191, 3.737467980740793, 0.01486464806977965], [-12.6541724084337, 3.778931999306204, 1.814370581754437], [-12.69989465930227, 4.545973692096522, -0.003602190043004766], [-12.69219664669405, 4.587437710661934, 1.795903743641652], [-11.81102821312593, 3.777389088377991, 0.01030082361183883], [-11.80333020051772, 3.818853106943402, 1.809806757296497], [-11.84905245138629, 4.585894799733722, -0.008166014500945543], [-11.84135443877807, 4.627358818299133, 1.791339919183712]]",0.02281177855523436,-0.005355417546804714,-3.094713360932995
2419,55,3,lidar,Car,Car,-13.15101,-5.94579,0.84693,4.0068601009893,1.759027746711233,1.49286,"[[-12.13271130856326, -7.904099140291837, 0.1595035801484457], [-12.15615208878754, -7.871116123842073, 1.651815085849702], [-13.88787203238105, -8.017948966126237, 0.1344503483237377], [-13.91131281260534, -7.984965949676477, 1.626761854024994], [-12.3907035287918, -3.906621275825555, 0.06709900069677782], [-12.41414430901609, -3.873638259375792, 1.559410506398034], [-14.1458642526096, -4.020471101659957, 0.04204576887206976], [-14.16930503283389, -3.987488085210194, 1.534357274573326]]",0.01424692240363845,-0.02306361198434389,-1.506348428855414
2420,55,6,lidar,Car,Car,-16.06697,7.24723,0.57849,3.32214,1.5354599999999992,1.23084,"[[-16.9021063538113, 8.856115410924872, -0.08583282817118362], [-16.92143291486274, 8.883309398282712, 1.144554946755691], [-15.36853026503314, 8.928753440663721, -0.0633493194691937], [-15.38785682608458, 8.955947428021561, 1.167038455457681], [-16.74607833674845, 5.538506730296757, -0.01005631655694273], [-16.7654048977999, 5.565700717654599, 1.220331458369932], [-15.2125022479703, 5.611144760035607, 0.01242719214504719], [-15.23182880902174, 5.638338747393448, 1.242814967071922]]",-0.01464718322777397,0.02281152628422847,1.61779196366931
2421,55,17,lidar,Car,Car,15.61635,8.19613,0.78967,3.930276057505374,1.833802962425354,1.8,"[[14.5233303193094, 10.03991345087644, -0.1685779355072411], [14.49506684892121, 10.07968237067439, 1.630760723350429], [16.34786610531573, 10.22238541417569, -0.1439516651450556], [16.31960263492753, 10.26215433397365, 1.655386993712614], [14.91310479512406, 6.130107486788893, -0.07604108128751914], [14.88484132473588, 6.169876406586848, 1.723297577570151], [16.7376405811304, 6.312579450088154, -0.05141481092533377], [16.70937711074221, 6.352348369886108, 1.747923847932336]]",-0.01343319039300947,0.02354679811487167,1.670159097772741
2422,55,28,lidar,Car,Car,-9.79392,-13.21609,1.13801,3.933786804352776,1.914706656514258,1.62824,"[[-10.76205289077547, -11.27970922421154, 0.2655847391122721], [-10.78761939801151, -11.24373514311608, 1.89322650461139], [-8.84772193635586, -11.25592420360262, 0.2951287781983862], [-8.873288443591896, -11.21995012250717, 1.922770543697505], [-10.71454230840353, -15.21223215563843, 0.3532475046650713], [-10.74010881563957, -15.17625807454297, 1.98088927016419], [-8.800211353983912, -15.18844713502951, 0.3827915437511855], [-8.825777861219947, -15.15247305393406, 2.010433309250304]]",-0.01543449855271867,0.02228642081413125,1.582876807899455
2423,55,27,lidar,Car,Car,-14.0737,-12.75412,1.17755,4.095123536793486,1.748026106097961,1.66534,"[[-15.06455420908612, -10.78632346888132, 0.2855137072834775], [-15.09070325785071, -10.74952970616114, 1.950241841806829], [-13.32037106540952, -10.67318376105995, 0.3104102015848969], [-13.34652011417411, -10.63638999833977, 1.975138336108248], [-14.80087911848375, -14.8718581096582, 0.3799537793286401], [-14.82702816724835, -14.83506434693802, 2.044681913851992], [-13.05669597480715, -14.75871840183684, 0.4048502736300594], [-13.08284502357175, -14.72192463911666, 2.069578408153411]]",-0.01424688689966768,0.02306364218483382,1.635244756670986
2424,55,18,lidar,Car,Car,6.54745,1.62068,0.91399,4.612613415093442,2.084706690784103,1.654713559320767,"[[4.377181891341504, 0.3210636719475338, 0.0827070516255213], [4.353826093246046, 0.355414968845243, 1.736899137961558], [4.1551590297146, 2.393409650960822, 0.03653781205567467], [4.131803701280317, 2.427750961498292, 1.690730126487191], [8.963099434885834, 0.8136021591264567, 0.137242767077177], [8.93974410645155, 0.8479434696639265, 1.791435081508693], [8.741077042920104, 2.885938151779506, 0.09107375560280988], [8.717721244824647, 2.920289448677214, 1.745265841938846]]",0.02215004336304239,0.01182191219218996,-3.034602075074369
2425,55,36,lidar,Pedestrian,,7.12247,-21.61345,1.49635,0.8808972326554309,1.148567195465726,1.90996,"[[6.923398229793142, -20.94344991592, 0.5230842099783738], [6.893408175402793, -20.90125155699928, 2.432342468240483], [7.860588423140968, -21.60678831468701, 0.5524663935917808], [7.83059836875062, -21.56458995576628, 2.46172465185389], [6.414335634032549, -21.66231911192685, 0.5309764295615493], [6.3843455796422, -21.62012075300613, 2.440234687823658], [7.351525827380375, -22.32565751069385, 0.5603586131749564], [7.321535772990027, -22.28345915177313, 2.469616871437065]]",-0.02558543221225458,0.008959432207693283,0.9546272689360046
2426,55,1,lidar,Car,Car,-7.70161,-5.50422,0.82311,4.285941927954693,1.823911914183358,1.455122689878761,"[[-6.613244497859932, -7.581629246313413, 0.1499517414751864], [-6.62164635714616, -7.547796537301641, 1.60465679720348], [-8.431014845018046, -7.731016849283233, 0.1429272079245408], [-8.439416547284994, -7.697184361209905, 1.597622267326953], [-6.963809402802242, -3.311250992322353, 0.04860088670299394], [-6.97221110506919, -3.277418504249025, 1.503295946105405], [-8.781579592941075, -3.460638816230616, 0.04156635682646581], [-8.789981452227305, -3.426806107218844, 1.49627141255476]]",0.003857082395551909,-0.02364713856231013,-1.488888731212161
2427,55,22,lidar,Car,Car,10.53668,-12.81137,1.20011,4.757619999999999,2.000000000000002,1.70017,"[[9.439535008068676, -10.50189651705761, 0.2814395700327023], [9.41283906115207, -10.46433322573934, 1.98098490760495], [11.43708113597582, -10.40728248642334, 0.3107252677415189], [11.41038518905922, -10.36971919510506, 2.010270605313766], [9.662981947252007, -15.25302723735535, 0.3899587315328632], [9.636286000335401, -15.21546394603708, 2.089504069105111], [11.66052807515916, -15.15841320672108, 0.4192444292416799], [11.63383212824255, -15.12084991540281, 2.118789766813927]]",-0.01464718322777434,0.02281152628422778,1.617791963669311
2428,55,2,lidar,Car,Car,-10.32594,-5.18366,0.88756,4.287290000011662,1.927390000025939,1.56404,"[[-9.250475614692295, -7.296069652434663, 0.16882995523938], [-9.275034058151155, -7.261513996145333, 1.732295308572575], [-11.17550130008695, -7.387238734326518, 0.1406072466904024], [-11.20005974354581, -7.352683078037188, 1.704072600023597], [-9.451822992176053, -3.014626940214412, 0.0710389548532795], [-9.47638143563491, -2.980071283925083, 1.634504308186475], [-11.3768486775707, -3.105796022106266, 0.04281624630430191], [-11.40140712102956, -3.071240365816938, 1.606281599637497]]",0.01464729527420578,-0.02281146612370285,-1.523804450745496
2429,55,12,lidar,Car,Car,-6.06585,27.39347,0.2989,3.331819999999996,1.5457300000000007,1.728,"[[-6.902438138042349, 29.00145921122124, -0.6141009397403219], [-6.929571069615013, 29.03963737422728, 1.113264172763041], [-5.358604649897392, 29.0745830840074, -0.5914670489805972], [-5.385737581470054, 29.11276124701343, 1.135898063522766], [-6.745955488963649, 25.67418373388123, -0.5381036317019611], [-6.77308842053631, 25.71236189688726, 1.189261480801402], [-5.202122000818689, 25.74730760666739, -0.5154697409422365], [-5.229254932391353, 25.78548576967342, 1.211895371561127]]",-0.01464718322777366,0.02281152628422799,1.617791963669312
2430,55,42,lidar,Car,Car,-8.30659,13.7568,0.89903,5.488950000000001,1.964699999999999,2.195620000000001,"[[-9.399392355447107, 16.42680194104517, -0.2753609577587962], [-9.433867822588061, 16.47531162753784, 1.919452345664025], [-7.437102916697518, 16.51974603403876, -0.2465921526145401], [-7.471578383838475, 16.56825572053141, 1.948221150808282], [-9.141597685668865, 10.94533873734706, -0.1501604895590853], [-9.176073152809819, 10.99384842383971, 2.044652813863736], [-7.179308246919278, 11.03828283034063, -0.1213916844148292], [-7.213783714060233, 11.08679251683329, 2.073421619007993]]",-0.01464718322777388,0.0228115262842281,1.61779196366931
2431,55,25,lidar,Car,Car,8.18426,-26.06616,1.53023,5.000005725326726,1.999999600524959,1.7999999999999994,"[[9.5238553667709, -28.42866875674452, 0.7031598224499719], [9.495591896382706, -28.38889983694657, 2.502498481307642], [7.542096096132951, -28.69698503996792, 0.6779612610279732], [7.51383262574476, -28.65721612016996, 2.477299919885643], [8.854682737539255, -23.47509767220053, 0.5831650060752451], [8.826419267151065, -23.43532875240257, 2.382503664932916], [6.872923466901309, -23.74341395542391, 0.5579664446532464], [6.844659996513119, -23.70364503562596, 2.357305103510916]]",0.01260323403935788,-0.02400120736226658,-1.436522208256388
2432,55,40,lidar,Shopping Cart,,-13.10925,4.17865,0.55793,1.171995785401977,0.7993751980765973,1.1148,"[[-13.68856063826968, 3.76968929663955, 0.0002663758929896086], [-13.70606514759677, 3.794319514301084, 1.11465678527884], [-13.68427407315538, 4.568859314294565, -0.01732951967398358], [-13.70177858248247, 4.5934895319561, 1.097060889711867], [-12.51672619997254, 3.763810606947298, 0.01880312933924573], [-12.53423070929963, 3.788440824608831, 1.133193538725096], [-12.51243963485824, 4.562980624602313, 0.00120723377227254], [-12.52994414418533, 4.587610842263846, 1.115597643158123]]",0.02201658868447491,0.01581705247377959,3.13657662660789
2433,55,30,lidar,Pedestrian,,0.09392,-8.61073,1.04736,0.861688887070034,0.9457789685227734,1.85688,"[[0.6347345800522923, -8.994645339046025, 0.1355626579279371], [0.6055779839998348, -8.953619721382456, 1.99176041840551], [-0.3024180082910776, -9.121534630192286, 0.1236466496315021], [-0.3315746043435352, -9.080509012528717, 1.979844410109075], [0.5194105381627914, -8.14095894657151, 0.1148830359264083], [0.4902539421103336, -8.099933328907943, 1.971080796403981], [-0.4177420501805785, -8.26784823771778, 0.1029670276299733], [-0.4468986462330363, -8.22682262005421, 1.959164788107546]]",0.01260311455254578,-0.02400125722251214,-1.436519106967445
2434,55,8,lidar,Car,Car,-10.59609,7.63012,0.68516,3.830559999999998,1.66864,1.48922,"[[-11.50764839977043, 9.486865463454942, -0.1150758755254012], [-11.53103202497682, 9.519768058311335, 1.37359696755461], [-9.841055714334939, 9.565803841493725, -0.09064223221298118], [-9.864439339541326, 9.59870643635012, 1.39803061086703], [-11.32774186932914, 5.661530255526669, -0.0277025335443147], [-11.35112549453553, 5.694432850383064, 1.460970309535696], [-9.661149183893645, 5.740468633565455, -0.00326889023189471], [-9.684532809100032, 5.773371228421849, 1.485403952848116]]",-0.0146471832277734,0.02281152628422974,1.61779196366931
2435,55,21,lidar,Car,Car,13.36356,-3.41518,1.0549,4.127204555555733,1.90812431004901,1.58792,"[[14.3188942266679, -5.500581017523944, 0.3217414384141898], [14.29396082116856, -5.465497760231961, 1.909078017954896], [12.41103259875724, -5.491011201288804, 0.2915618101311905], [12.3860991932579, -5.455927943996823, 1.878898389671897], [14.34102604436364, -1.374435816886417, 0.2308931621433032], [14.3160926388643, -1.339352559594435, 1.81822974168401], [12.43316441645298, -1.364866000651278, 0.2007135338603038], [12.40823101095364, -1.329782743359296, 1.78805011340101]]",0.01582087718053706,-0.02201383390427628,-1.57616031491083
2436,55,10,lidar,Car,Car,-2.70529,14.16532,0.56957,4.425900000045187,2.000000000025,1.5191,"[[-1.590644584343317, 11.98592056277569, -0.1245770208792778], [-1.614497383158151, 12.01948332170073, 1.393964843937771], [-3.588190242589293, 11.89129654578118, -0.1538624904926151], [-3.612043041404127, 11.92485930470622, 1.364679374324433], [-1.798531898543611, 16.40578279506614, -0.2255300919916773], [-1.822384697358445, 16.43934555399119, 1.293011772825371], [-3.796077556789586, 16.31115877807163, -0.2548155616050145], [-3.81993035560442, 16.34472153699667, 1.263726303212034]]",0.01464707022649214,-0.02281159685001771,-1.52379592979331
2437,55,11,lidar,Car,Car,-8.45496,27.13251,0.38318,4.807299999999993,1.9999999999999987,1.8,"[[-9.552493121161886, 29.46569154175182, -0.5859582491535573], [-9.580756591550076, 29.50546046154977, 1.213380409704113], [-7.554946993254736, 29.56030557238609, -0.5566725514447405], [-7.583210463642929, 29.60007449218404, 1.24266610741293], [-9.326712905269057, 24.6649485837839, -0.4763059093114254], [-9.35497637565725, 24.70471750358186, 1.323032749546245], [-7.329166777361909, 24.75956261441818, -0.4470202116026086], [-7.3574302477501, 24.79933153421613, 1.352318447255062]]",-0.01464718322777434,0.02281152628422848,1.617791963669311
2438,55,0,lidar,Car,Car,-1.93098,-5.03558,0.80693,4.165870316488502,1.91203994205142,1.49849437336281,"[[-0.7628032791914339, -7.007179533002247, 0.05716905622963642], [-0.7818665152708435, -7.018804530714028, 1.55549707087075], [-2.66518111326454, -7.19743201474622, 0.03149203113755636], [-2.684244349343949, -7.209057012457999, 1.52982004577867], [-1.177706766557039, -2.862109165862594, 0.08404360613450534], [-1.196770002636449, -2.873734163574372, 1.582371620775619], [-3.080084600630144, -3.052361647606564, 0.05836658104242526], [-3.099147836709554, -3.063986645318343, 1.556694595683539]]",0.01343134103555674,0.006451263215185417,-1.471033198033111
2439,55,24,lidar,Car,Car,12.63115,-25.46221,1.33618,4.757619687963719,1.999991713607832,1.78743,"[[13.91543483006777, -27.72702826484484, 0.5123640505472943], [13.88736873291445, -27.68753706467014, 2.299137327770608], [11.92931495774294, -27.96073114894659, 0.486331969974872], [11.90124886058963, -27.92123994877189, 2.273105247198186], [13.3610594237195, -23.00317198830821, 0.3992495830300296], [13.33299332656619, -22.96368078813351, 2.186022860253344], [11.37493955139468, -23.23687487240996, 0.3732175024576074], [11.34687345424136, -23.19738367223526, 2.159990779680922]]",0.0130201354602013,-0.02377765381362184,-1.453975293696708
2440,55,43,lidar,Car,Car,-5.76497,7.75016,0.94407,5.000000000000002,2.000000000000002,2.16145,"[[-6.864191786950433, 10.17556211706252, -0.2079247245648679], [-6.898130719211853, 10.22331685689435, 1.952731133317305], [-4.866645659043282, 10.27017614769679, -0.1786390268560512], [-4.900584591304701, 10.31793088752862, 1.982016831026122], [-6.629361200246016, 5.182381997278112, -0.0938769848334886], [-6.663300132507435, 5.23013673710994, 2.066778873048685], [-4.631815072338865, 5.276996027912383, -0.06459128712467185], [-4.665754004600285, 5.324750767744211, 2.096064570757501]]",-0.01464718322777473,0.0228115262842289,1.61779196366931
